id,location,geonames_id,lat,lon,display_name,,,"If the Geocode script can't find coordinates for a place, try searching for the place in Wikidata and manually copy the coordinates."
3003,"Sultzeren, arrondissement de Colmar, Département du Haut-Rhin",,,,"3003: Sultzeren, arrondissement de Colmar, Département du Haut-Rhin",,,
3004,Sundhoffen,2973698,48.043,7.413,3004: Sundhoffen,,,
3005,"Sundhoffen, Département du Haut-Rhin",2973698,48.043,7.413,"3005: Sundhoffen, Département du Haut-Rhin",,,
3006,"Surgères, Département de la Charente-Inférieure",2973672,46.108,-0.751,"3006: Surgères, Département de la Charente-Inférieure",,,
3007,Syra,5314328,31.555,-110.304,3007: Syra,,,
3008,Syrie,163843,35.000,38.000,3008: Syrie,,,
3009,"Taden, Département des Côtes-du-Nord",2973579,48.475,-2.019,"3009: Taden, Département des Côtes-du-Nord",,,
3010,Tahta,278913,33.379,35.484,3010: Tahta,,,
3011,Tahta (Egypte),347634,26.769,31.502,3011: Tahta (Egypte),,,
3012,"Taillis, Département d'Ille et Vilaine",2973539,48.188,-1.238,"3012: Taillis, Département d'Ille et Vilaine",,,
3013,"Taizé, Département des Deux Sèvres",2973520,46.925,-0.115,"3013: Taizé, Département des Deux Sèvres",,,
3014,Talensac,2973492,48.108,-1.928,3014: Talensac,,,
3015,"Talensac, Département de l'Ille-et-Vilaine",,,,"3015: Talensac, Département de l'Ille-et-Vilaine",,,
3016,"Talia, Egypte",,,,"3016: Talia, Egypte",,,
3017,"Tallans, Département du Doubs",2973487,47.419,6.287,"3017: Tallans, Département du Doubs",,,
3018,"Tallard, Département des Hautes Alpes",6694627,44.455,6.038,"3018: Tallard, Département des Hautes Alpes",,,
3019,"Tanta, Basse-Egypte",,,,"3019: Tanta, Basse-Egypte",,,
3020,"Tanta, Egypte",347497,30.788,31.002,"3020: Tanta, Egypte",,,
3021,Tarare,2973394,45.896,4.433,3021: Tarare,,,
3022,"Tarare, Département du Rhône",2973394,45.896,4.433,"3022: Tarare, Département du Rhône",,,
3023,"Tarascon, Département de l'Ariège",2973392,42.845,1.603,"3023: Tarascon, Département de l'Ariège",,,
3024,"Tarascon, Département des Bouches du Rhône",2973393,43.806,4.660,"3024: Tarascon, Département des Bouches du Rhône",,,
3025,"Tarbes, Département des Hautes Pyrénées",2973385,43.233,0.083,"3025: Tarbes, Département des Hautes Pyrénées",,,
3026,"Tarnos, Département des Landes",2973355,43.542,-1.463,"3026: Tarnos, Département des Landes",,,
3027,"Tarse, Turquie d'Asie",,,,"3027: Tarse, Turquie d'Asie",,,
3028,"Taulignan, Département de la Drôme",2973301,44.444,4.971,"3028: Taulignan, Département de la Drôme",,,
3029,"Tavernes, Département du Var",2973259,43.594,6.017,"3029: Tavernes, Département du Var",,,
3030,Tel el-Kebir,359710,30.543,31.785,3030: Tel el-Kebir,,,
3031,"Tenay, Département de l'Ain",2973183,45.919,5.508,"3031: Tenay, Département de l'Ain",,,
3032,"Tence, Département de la Haute-Loire",2973182,45.114,4.291,"3032: Tence, Département de la Haute-Loire",,,
3033,"Terrasson, Département de la Dordogne",2973108,45.130,1.301,"3033: Terrasson, Département de la Dordogne",,,
3034,"Teyssode, Département du Tarn",2973030,43.649,1.933,"3034: Teyssode, Département du Tarn",,,
3035,"Thann, Département du Haut-Rhin",2969176,47.804,7.121,"3035: Thann, Département du Haut-Rhin",,,
3036,"Thélod, Département de la Meurthe",,,,"3036: Thélod, Département de la Meurthe",,,
3037,"Thérondels, Département de l'Aveyron",2972937,44.897,2.759,"3037: Thérondels, Département de l'Aveyron",,,
3038,"Theuil, Département de l'Ardèche",,,,"3038: Theuil, Département de l'Ardèche",,,
3039,"Thèze, Département des Pyrénées-Atlantiques",2974689,43.450,-0.267,"3039: Thèze, Département des Pyrénées-Atlantiques",,,
3040,"Thieffrans, Département de la Haute-Saône",2972872,47.503,6.318,"3040: Thieffrans, Département de la Haute-Saône",,,
3041,Thiers,2972857,45.857,3.548,3041: Thiers,,,
3042,"Thiers, Département du Puy-de-Dôme",2972857,45.857,3.548,"3042: Thiers, Département du Puy-de-Dôme",,,
3043,"Thoissey, Département de l'Ain",2972772,46.172,4.803,"3043: Thoissey, Département de l'Ain",,,
3044,"Tholonet, Département des Bouches du Rhône",2999182,43.522,5.511,"3044: Tholonet, Département des Bouches du Rhône",,,
3045,Thônes,2972749,45.881,6.326,3045: Thônes,,,
3046,"Thonnance-lès-Joinville, Département de la Haute-Marne",2972748,48.455,5.173,"3046: Thonnance-lès-Joinville, Département de la Haute-Marne",,,
3047,"Thonnelle, Département de la Meuse",2972743,49.554,5.364,"3047: Thonnelle, Département de la Meuse",,,
3048,Thor,3728338,18.541,-72.399,3048: Thor,,,
3049,"Thouars, Département des Deux Sèvres",2972695,46.982,-0.212,"3049: Thouars, Département des Deux Sèvres",,,
3050,"Thouron, Département de la Haute-Vienne",2972685,45.999,1.219,"3050: Thouron, Département de la Haute-Vienne",,,
3051,"Thuret, Département du Puy de Dôme",2972647,45.969,3.259,"3051: Thuret, Département du Puy de Dôme",,,
3052,Tilly,2972565,49.145,1.529,3052: Tilly,,,
3053,"Tilly, Département du Calvados",2972562,49.110,-0.307,"3053: Tilly, Département du Calvados",,,
3054,"Tinos, Archipel des Cyclades",,,,"3054: Tinos, Archipel des Cyclades",,,
3055,"Tlemcen, Algérie",2475687,34.878,-1.315,"3055: Tlemcen, Algérie",,,
3056,"Tlemcen, Département d'Algérie",2496042,35.096,-1.858,"3056: Tlemcen, Département d'Algérie",,,
3057,"Tomino, Département de la Corse",6620229,42.946,9.443,"3057: Tomino, Département de la Corse",,,
3058,"Tonnerre, Département de l'Yonne",2972467,47.856,3.974,"3058: Tonnerre, Département de l'Yonne",,,
3059,"Torteron, Département du Cher",2972401,47.023,2.966,"3059: Torteron, Département du Cher",,,
3060,Toucas,2974337,43.206,6.025,3060: Toucas,,,
3061,"Toulenne, Département de la Gironde",2972339,44.557,-0.263,"3061: Toulenne, Département de la Gironde",,,
3062,Toulon,2972328,43.124,5.928,3062: Toulon,,,
3063,"Toulon, Département du Var",2972328,43.124,5.928,"3063: Toulon, Département du Var",,,
3064,Toulon (Var),2972328,43.124,5.928,3064: Toulon (Var),,,
3065,Toulouse,2972315,43.604,1.444,3065: Toulouse,,,
3066,"Toulouse, Département de Haute-Garonne",2972315,43.604,1.444,"3066: Toulouse, Département de Haute-Garonne",,,
3067,"Toulouse, Département de la Garonne",2972315,43.604,1.444,"3067: Toulouse, Département de la Garonne",,,
3068,"Toulouse, Département de la Haute-Garonne",2972315,43.604,1.444,"3068: Toulouse, Département de la Haute-Garonne",,,
3069,Toura,2280286,7.696,-7.401,3069: Toura,,,
3070,"Tourcoing, Département du Nord",2972284,50.724,3.161,"3070: Tourcoing, Département du Nord",,,
3071,"Tournon, Département de l'Ardêche",2972214,45.067,4.833,"3071: Tournon, Département de l'Ardêche",,,
3072,"Tournon-sur-Rhône, Département de l'Ardèche",2972214,45.067,4.833,"3072: Tournon-sur-Rhône, Département de l'Ardèche",,,
3073,"Tournous-Devant, Département des Hautes-Pyrénnées",,,,"3073: Tournous-Devant, Département des Hautes-Pyrénnées",,,
3074,Tournus,2972203,46.568,4.906,3074: Tournus,,,
3075,"Tournus, Département de Saône-et-Loire",2972203,46.568,4.906,"3075: Tournus, Département de Saône-et-Loire",,,
3076,"Tourrettes, Département du Var",6694622,43.609,6.703,"3076: Tourrettes, Département du Var",,,
3077,"Tours, Département d'Indre-et-Loire",3012219,47.352,0.669,"3077: Tours, Département d'Indre-et-Loire",,,
3078,"Tours, Département de l'Indre-et-Loire",7535522,47.341,0.513,"3078: Tours, Département de l'Indre-et-Loire",,,
3079,"Tourtouze, Département de l'Ariège",,,,"3079: Tourtouze, Département de l'Ariège",,,
3080,"Tourves, Département du Var",2972168,43.408,5.924,"3080: Tourves, Département du Var",,,
3081,"Toury, Département de l'Eure-et-Loir",,,,"3081: Toury, Département de l'Eure-et-Loir",,,
3082,Toussoum,11748259,30.510,32.336,3082: Toussoum,,,
3083,"Tramayes, Département de Saône-et-Loire",2972083,46.305,4.603,"3083: Tramayes, Département de Saône-et-Loire",,,
3084,"Trébas, Département du Tarn",2972015,43.944,2.483,"3084: Trébas, Département du Tarn",,,
3085,"Trèbes, Département de l'Aude",2972010,43.211,2.442,"3085: Trèbes, Département de l'Aude",,,
3086,"Tréflaouénan, Département du Finistère",2971971,48.633,-4.100,"3086: Tréflaouénan, Département du Finistère",,,
3087,"Tréfols, Département de la Marne",2971965,48.789,3.500,"3087: Tréfols, Département de la Marne",,,
3088,"Tréguier, Département des Côtes-du-Nord",2971929,48.783,-3.233,"3088: Tréguier, Département des Côtes-du-Nord",,,
3089,"Tremblay, Département de Seine-et-Oise",,,,"3089: Tremblay, Département de Seine-et-Oise",,,
3090,Trémeheuc,2971868,48.433,-1.700,3090: Trémeheuc,,,
3091,"Trémeheuc, Département de l'Ille et Vilaine",,,,"3091: Trémeheuc, Département de l'Ille et Vilaine",,,
3092,"Tresserve, Département de la Savoie",2971774,45.676,5.899,"3092: Tresserve, Département de la Savoie",,,
3093,"Trévérec, Département des Côtes-du-Nord",2971746,48.656,-3.059,"3093: Trévérec, Département des Côtes-du-Nord",,,
3094,"Trèves-Cunault, Département de Maine-et-Loire",3025551,47.311,-0.160,"3094: Trèves-Cunault, Département de Maine-et-Loire",,,
3095,"Trêves, Prusse",,,,"3095: Trêves, Prusse",,,
3096,"Trévillach, Département des Pyrénées-Orientales",2971730,42.708,2.530,"3096: Trévillach, Département des Pyrénées-Orientales",,,
3097,"Trévoux, Département de l'Ain",2971722,45.943,4.771,"3097: Trévoux, Département de l'Ain",,,
3098,"Tribu des Beni, Algérie",2484979,36.779,2.975,"3098: Tribu des Beni, Algérie",,,
3099,Trieste,3165185,45.650,13.777,3099: Trieste,,,
3100,"Trieste, Autriche",11396179,41.927,12.513,"3100: Trieste, Autriche",,,
3101,"Trieste, Autriche-Hongrie",,,,"3101: Trieste, Autriche-Hongrie",,,
3102,"Trilport, Département de la Seine et Marne",2971673,48.957,2.951,"3102: Trilport, Département de la Seine et Marne",,,
3103,"Trilport, Département de la Seine inférieure",,,,"3103: Trilport, Département de la Seine inférieure",,,
3104,Tripoli de Barbarie,,,,3104: Tripoli de Barbarie,,,
3105,Tripoli de Syrie,,,,3105: Tripoli de Syrie,,,
3106,"Tripoli, Syrie",11778803,35.929,36.637,"3106: Tripoli, Syrie",,,
3107,Troyes,2971549,48.301,4.085,3107: Troyes,,,
3108,"Troyes, Département de l'Aube",2971549,48.301,4.085,"3108: Troyes, Département de l'Aube",,,
3109,"Tulette, Département de la Drôme",2971483,44.287,4.931,"3109: Tulette, Département de la Drôme",,,
3110,"Tulle, Département de la Corrèze",2971482,45.266,1.772,"3110: Tulle, Département de la Corrèze",,,
3111,Tunis,2464470,36.819,10.166,3111: Tunis,,,
3112,"Tunis, Afrique",2470295,35.509,11.081,"3112: Tunis, Afrique",,,
3113,"Tunis, Egypte",347196,26.613,31.688,"3113: Tunis, Egypte",,,
3114,"Tunis, Tunisie",2464470,36.819,10.166,"3114: Tunis, Tunisie",,,
3115,Tunisie,2464470,36.819,10.166,3115: Tunisie,,,
3116,"Turin, Italie",3165524,45.070,7.687,"3116: Turin, Italie",,,
3117,Turquie,298795,39.000,35.000,3117: Turquie,,,
3118,Turquie d'asie,,,,3118: Turquie d'asie,,,
3119,"Turquie, Izmir",311046,38.413,27.138,"3119: Turquie, Izmir",,,
3120,"Turriers, Département des Basses Alpes",,,,"3120: Turriers, Département des Basses Alpes",,,
3121,"Uchizy, Département de Saône-et-Loire",2971409,46.504,4.886,"3121: Uchizy, Département de Saône-et-Loire",,,
3122,"Uetikon, Suisse",2658276,47.264,8.679,"3122: Uetikon, Suisse",,,
3123,"Uffholtz, Département du Haut-Rhin",2971401,47.821,7.178,"3123: Uffholtz, Département du Haut-Rhin",,,
3124,"Unchair, Département de la Marne",2971382,49.291,3.748,"3124: Unchair, Département de la Marne",,,
3125,"Urville, Département des Vosges",2971324,48.188,5.747,"3125: Urville, Département des Vosges",,,
3126,"Usnars, Pologne",,,,"3126: Usnars, Pologne",,,
3127,"Utrecht, Hollande",,,,"3127: Utrecht, Hollande",,,
3128,"Uzès, Département du Gard",2971258,44.014,4.415,"3128: Uzès, Département du Gard",,,
3129,Vailly,2971169,49.408,3.516,3129: Vailly,,,
3130,"Vailly, Département de l'Aisne",2971169,49.408,3.516,"3130: Vailly, Département de l'Aisne",,,
3131,Valaque,,,,3131: Valaque,,,
3132,"Valcanville, Département de la Manche",2971108,49.644,-1.331,"3132: Valcanville, Département de la Manche",,,
3133,"Valencay, Département de l'Indre",2971056,47.162,1.569,"3133: Valencay, Département de l'Indre",,,
3134,Valence,2509954,39.470,-0.377,3134: Valence,,,
3135,"Valence, Département de la Drôme",2971053,44.926,4.910,"3135: Valence, Département de la Drôme",,,
3136,"Valenciennes, Département du Nord",2971041,50.359,3.525,"3136: Valenciennes, Département du Nord",,,
3137,Valenciennes (Nord),2971041,50.359,3.525,3137: Valenciennes (Nord),,,
3138,"Valencogne, Département de l'Isère",2971036,45.500,5.543,"3138: Valencogne, Département de l'Isère",,,
3139,"Valensole, Département des Basses Alpes",,,,"3139: Valensole, Département des Basses Alpes",,,
3140,"Valernes, Département des Basses-Alpes",,,,"3140: Valernes, Département des Basses-Alpes",,,
3141,"Vallauris, Département des Alpes-Maritimes",2970962,43.578,7.055,"3141: Vallauris, Département des Alpes-Maritimes",,,
3142,"Vallet, Département de la Loire-Atlantique",2970923,47.162,-1.266,"3142: Vallet, Département de la Loire-Atlantique",,,
3143,"Vallon, Département de l'Ardèche",2970885,44.407,4.394,"3143: Vallon, Département de l'Ardèche",,,
3144,Vallouise,2970881,44.846,6.489,3144: Vallouise,,,
3145,"Vallouise, Département des Hautes-Alpes",3001182,44.922,6.359,"3145: Vallouise, Département des Hautes-Alpes",,,
3146,"Vallubrègue, Département du Gard",,,,"3146: Vallubrègue, Département du Gard",,,
3147,Valognes,2970860,49.509,-1.470,3147: Valognes,,,
3148,"Valognes, Département de la Manche",2970860,49.509,-1.470,"3148: Valognes, Département de la Manche",,,
3149,"Valparaiso, Chili",3868626,-33.036,-71.630,"3149: Valparaiso, Chili",,,
3150,"Valréas, Département du Vaucluse",2970838,44.385,4.991,"3150: Valréas, Département du Vaucluse",,,
3151,"Valserres, Département des Hautes-Alpes",2970830,44.489,6.128,"3151: Valserres, Département des Hautes-Alpes",,,
3152,"Vannes, Département du Morbihan",2970777,47.658,-2.756,"3152: Vannes, Département du Morbihan",,,
3153,"Vanzy, Département de la Haute-Savoie",2970752,46.043,5.886,"3153: Vanzy, Département de la Haute-Savoie",,,
3154,"Varennes, Département de l'Indre-et-Loire",,,,"3154: Varennes, Département de l'Indre-et-Loire",,,
3155,"Varennes, Département de Seine-et-Marne",2970679,48.373,2.926,"3155: Varennes, Département de Seine-et-Marne",,,
3156,"Varogne, Département de la Haute-Saône",2970654,47.715,6.205,"3156: Varogne, Département de la Haute-Saône",,,
3157,"Varsovie, Pologne",756135,52.230,21.012,"3157: Varsovie, Pologne",,,
3158,"Vasles, Département des Deux-Sèvres",2970634,46.576,-0.025,"3158: Vasles, Département des Deux-Sèvres",,,
3159,"Vast, Département de la Manche",2998945,49.622,-1.358,"3159: Vast, Département de la Manche",,,
3160,Vatan,2970606,47.074,1.810,3160: Vatan,,,
3161,"Vatan, Département de l'Indre",2970606,47.074,1.810,"3161: Vatan, Département de l'Indre",,,
3162,"Vaufrey, Département du Doubs",2970489,47.347,6.923,"3162: Vaufrey, Département du Doubs",,,
3163,"Vaulnaveys-le-Bas, Département de l'Isère",2970463,45.100,5.825,"3163: Vaulnaveys-le-Bas, Département de l'Isère",,,
3164,"Vaulx-Milieu, Département de l'Isère",2970455,45.613,5.184,"3164: Vaulx-Milieu, Département de l'Isère",,,
3165,"Vauvenargues, Département des Bouches du Rhône",2970408,43.555,5.599,"3165: Vauvenargues, Département des Bouches du Rhône",,,
3166,"Vauvert, Département du Gard",2970407,43.695,4.277,"3166: Vauvert, Département du Gard",,,
3167,"Vaux, Département du Jura",2970316,46.825,5.723,"3167: Vaux, Département du Jura",,,
3168,"Vaxoncourt, Département des Vosges",2970295,48.292,6.411,"3168: Vaxoncourt, Département des Vosges",,,
3169,"Vayrac, Département du Lot",2970288,44.953,1.704,"3169: Vayrac, Département du Lot",,,
3170,"Vayrès, Département de la Gironde",2970287,44.900,-0.317,"3170: Vayrès, Département de la Gironde",,,
3171,"Velleron, Département du Vaucluse",2970187,43.957,5.029,"3171: Velleron, Département du Vaucluse",,,
3172,"Venasque, Département du Vaucluse",2970151,43.996,5.147,"3172: Venasque, Département du Vaucluse",,,
3173,"Venise, Département du Doubs",2970075,47.347,6.108,"3173: Venise, Département du Doubs",,,
3174,"Venise, Italie",3164603,45.437,12.333,"3174: Venise, Italie",,,
3175,"Venizy, Département de l'Yonne",2970070,48.035,3.710,"3175: Venizy, Département de l'Yonne",,,
3176,"Vensaca, Italie",,,,"3176: Vensaca, Italie",,,
3177,"Ventabren, Département des Bouches-du-Rhône",2970054,43.538,5.295,"3177: Ventabren, Département des Bouches-du-Rhône",,,
3178,"Ventavon, Département des Hautes-Alpes",2970051,44.371,5.906,"3178: Ventavon, Département des Hautes-Alpes",,,
3179,"Vercel, Département du Doubs",2970016,47.183,6.401,"3179: Vercel, Département du Doubs",,,
3180,"Verdun, Département de l'Ariège",2969964,42.795,1.688,"3180: Verdun, Département de l'Ariège",,,
3181,"Verdun, Département de la Meuse",2969958,49.160,5.383,"3181: Verdun, Département de la Meuse",,,
3182,"Verneugheol, Département du Puy-de-Dôme",2969814,45.769,2.536,"3182: Verneugheol, Département du Puy-de-Dôme",,,
3183,"Verneuil, Département de l'Indre-et-Loire",,,,"3183: Verneuil, Département de l'Indre-et-Loire",,,
3184,"Vernoux, Département des Deux-Sèvres",2969747,46.636,-0.513,"3184: Vernoux, Département des Deux-Sèvres",,,
3185,"Verquin, Département du Pas-de-Calais",2969722,50.502,2.639,"3185: Verquin, Département du Pas-de-Calais",,,
3186,Verrières,2969692,48.746,2.268,3186: Verrières,,,
3187,"Verrières-de-Joux, Département du Doubs",2999352,46.900,6.450,"3187: Verrières-de-Joux, Département du Doubs",,,
3188,"Verrières, Département de la Loire",2969694,45.572,3.996,"3188: Verrières, Département de la Loire",,,
3189,"Verrières-le-Buisson, Département de la Seine",,,,"3189: Verrières-le-Buisson, Département de la Seine",,,
3190,"Verrières-le-Buisson, Département de la Seine-et-Oise",,,,"3190: Verrières-le-Buisson, Département de la Seine-et-Oise",,,
3191,Versaille,6525198,48.821,2.293,3191: Versaille,,,
3192,"Versailles, Département de la Seine et Oise",,,,"3192: Versailles, Département de la Seine et Oise",,,
3193,"Versailles, Département de Seine et Oise",,,,"3193: Versailles, Département de Seine et Oise",,,
3194,"Versailles, Département des Yvelines",2969679,48.804,2.134,"3194: Versailles, Département des Yvelines",,,
3195,Vert,2744911,51.252,5.707,3195: Vert,,,
